date,ticker,indicator,rsi
2024-07-26,AAPL,RSI,22.5325
2024-07-29,AAPL,RSI,12.606
2024-07-30,AAPL,RSI,11.7654
2024-07-31,AAPL,RSI,19.4021
2024-08-01,AAPL,RSI,21.6282
2024-08-02,AAPL,RSI,36.1409
2024-08-05,AAPL,RSI,39.0817
2024-08-06,AAPL,RSI,41.0302
2024-08-07,AAPL,RSI,46.455
2024-08-08,AAPL,RSI,56.8346
2024-08-09,AAPL,RSI,57.4341
2024-08-12,AAPL,RSI,64.1565
2024-08-13,AAPL,RSI,76.0696
2024-08-14,AAPL,RSI,71.129
2024-08-15,AAPL,RSI,67.1442
2024-08-16,AAPL,RSI,73.8584
2024-08-19,AAPL,RSI,85.7233
2024-08-20,AAPL,RSI,80.9213
2024-08-21,AAPL,RSI,77.0947
2024-08-22,AAPL,RSI,72.2537
2024-08-23,AAPL,RSI,68.8993
2024-08-26,AAPL,RSI,70.9966
2024-08-27,AAPL,RSI,57.0835
2024-08-28,AAPL,RSI,49.9107
2024-08-29,AAPL,RSI,43.8198
2024-08-30,AAPL,RSI,30.1068
2024-09-02,AAPL,RSI,29.2695
2024-09-03,AAPL,RSI,28.4091
2024-09-04,AAPL,RSI,29.0814
2024-09-05,AAPL,RSI,30.1062
2024-09-06,AAPL,RSI,20.286
2024-09-09,AAPL,RSI,19.5343
2024-09-10,AAPL,RSI,20.1832
2024-09-11,AAPL,RSI,24.0391
2024-09-12,AAPL,RSI,22.8751
2024-09-13,AAPL,RSI,15.327
2024-09-16,AAPL,RSI,22.5886
2024-09-17,AAPL,RSI,23.9936
2024-09-18,AAPL,RSI,30.2109
2024-09-19,AAPL,RSI,38.9139
2024-09-20,AAPL,RSI,48.5174
2024-09-23,AAPL,RSI,47.8662
2024-09-24,AAPL,RSI,48.9327
2024-09-25,AAPL,RSI,40.1055
2024-09-26,AAPL,RSI,35.6305
2024-09-27,AAPL,RSI,33.8154
2024-09-30,AAPL,RSI,38.4699
2024-10-01,AAPL,RSI,29.73
2024-10-02,AAPL,RSI,29.8381
2024-10-03,AAPL,RSI,32.8776
2024-10-04,AAPL,RSI,36.7151
2024-10-07,AAPL,RSI,29.9416
2024-10-08,AAPL,RSI,22.2122
2024-10-09,AAPL,RSI,20.6907
2024-10-10,AAPL,RSI,24.0953
2024-10-11,AAPL,RSI,27.9736
2024-10-14,AAPL,RSI,31.9798
2024-10-15,AAPL,RSI,29.9961
2024-10-16,AAPL,RSI,30.5131
2024-10-17,AAPL,RSI,36.7051
2024-10-18,AAPL,RSI,33.382
2024-10-21,AAPL,RSI,37.1689
2024-10-22,AAPL,RSI,39.9467
2024-10-23,AAPL,RSI,41.6511
2024-10-24,AAPL,RSI,36.3825
2024-10-25,AAPL,RSI,50.7257
2024-10-28,AAPL,RSI,63.7492
2024-10-29,AAPL,RSI,58.7255
2024-10-30,AAPL,RSI,40.8212
2024-10-31,AAPL,RSI,44.3469
2024-11-01,AAPL,RSI,46.1945
2024-11-04,AAPL,RSI,46.7616
2024-11-05,AAPL,RSI,44.0617
2024-11-06,AAPL,RSI,42.4501
2024-11-07,AAPL,RSI,46.155
2024-11-08,AAPL,RSI,50.7582
2024-11-11,AAPL,RSI,53.2012
2024-11-12,AAPL,RSI,50.9159
2024-11-13,AAPL,RSI,47.3632
2024-11-14,AAPL,RSI,44.5238
2024-11-15,AAPL,RSI,40.2017
2024-11-18,AAPL,RSI,42.328
2024-11-19,AAPL,RSI,58.7142
2024-11-20,AAPL,RSI,61.2536
2024-11-21,AAPL,RSI,61.333
2024-11-22,AAPL,RSI,61.5081
2024-11-25,AAPL,RSI,73.0062
2024-11-26,AAPL,RSI,74.2112
2024-11-27,AAPL,RSI,73.4241
2024-11-28,AAPL,RSI,72.6675
2024-11-29,AAPL,RSI,73.1005
2024-12-02,AAPL,RSI,76.8113
2024-12-03,AAPL,RSI,83.262
2024-12-04,AAPL,RSI,83.7498
2024-12-05,AAPL,RSI,73.839
2024-12-06,AAPL,RSI,78.9994
2024-12-09,AAPL,RSI,72.1633
2024-12-10,AAPL,RSI,60.1658
2024-12-11,AAPL,RSI,62.1445
2024-12-12,AAPL,RSI,71.5025
2024-12-13,AAPL,RSI,72.8511
2024-12-16,AAPL,RSI,72.1766
2024-12-17,AAPL,RSI,74.2357
2024-12-18,AAPL,RSI,71.8621
2024-12-19,AAPL,RSI,70.9598
2024-12-20,AAPL,RSI,62.6483
2024-12-23,AAPL,RSI,62.0165
2024-12-24,AAPL,RSI,61.1444
2024-12-25,AAPL,RSI,63.3093
2024-12-26,AAPL,RSI,62.8202
2024-12-27,AAPL,RSI,65.4348
2024-12-30,AAPL,RSI,77.7356
2024-12-31,AAPL,RSI,76.5262
2025-01-01,AAPL,RSI,72.4056
2025-01-02,AAPL,RSI,68.8018
2025-01-03,AAPL,RSI,67.982
2025-01-06,AAPL,RSI,59.3859
2025-01-07,AAPL,RSI,50.5623
2025-01-08,AAPL,RSI,48.1693
2025-01-09,AAPL,RSI,50.5938
2025-01-10,AAPL,RSI,40.1766
2025-01-13,AAPL,RSI,43.2855
2025-01-14,AAPL,RSI,53.821
2025-01-15,AAPL,RSI,43.7621
2025-01-16,AAPL,RSI,43.5751
2025-01-17,AAPL,RSI,38.1573
2025-01-20,AAPL,RSI,39.0239
2025-01-21,AAPL,RSI,45.451
2025-01-22,AAPL,RSI,44.173
2025-01-23,AAPL,RSI,40.1228
2025-01-24,AAPL,RSI,36.9309
2025-01-27,AAPL,RSI,43.1224
2025-01-28,AAPL,RSI,45.8032
2025-01-29,AAPL,RSI,55.2064
2025-01-30,AAPL,RSI,66.0227
2025-01-31,AAPL,RSI,63.6501
2025-02-03,AAPL,RSI,55.2747
2025-02-04,AAPL,RSI,63.2519
2025-02-05,AAPL,RSI,64.718
2025-02-06,AAPL,RSI,59.8256
2025-02-07,AAPL,RSI,51.2977
2025-02-10,AAPL,RSI,46.6967
2025-02-11,AAPL,RSI,43.6584
2025-02-12,AAPL,RSI,44.8966
2025-02-13,AAPL,RSI,53.5766
2025-02-14,AAPL,RSI,48.7336
2025-02-17,AAPL,RSI,47.8101
2025-02-18,AAPL,RSI,39.6307
2025-02-19,AAPL,RSI,21.9398
2025-02-20,AAPL,RSI,20.8662
2025-02-21,AAPL,RSI,40.9179
2025-02-24,AAPL,RSI,36.5184
2025-02-25,AAPL,RSI,27.0888
2025-02-26,AAPL,RSI,23.3593
2025-02-27,AAPL,RSI,24.9542
2025-02-28,AAPL,RSI,23.2798
2025-03-03,AAPL,RSI,24.227
2025-03-04,AAPL,RSI,33.6661
2025-03-05,AAPL,RSI,25.3763
2025-03-06,AAPL,RSI,28.3044
2025-03-07,AAPL,RSI,34.1749
2025-03-10,AAPL,RSI,30.4393
2025-03-11,AAPL,RSI,32.255
2025-03-12,AAPL,RSI,31.811
2025-03-13,AAPL,RSI,22.5811
2025-03-14,AAPL,RSI,24.2229
2025-03-17,AAPL,RSI,36.7082
2025-03-18,AAPL,RSI,51.3581
2025-03-19,AAPL,RSI,49.9001
2025-03-20,AAPL,RSI,56.283
2025-03-21,AAPL,RSI,56.8278
2025-03-24,AAPL,RSI,58.572
2025-03-25,AAPL,RSI,70.8192
2025-03-26,AAPL,RSI,70.2594
2025-03-27,AAPL,RSI,67.2983
2025-03-28,AAPL,RSI,81.1726
2025-03-31,AAPL,RSI,84.5024
2025-04-01,AAPL,RSI,83.8894
2025-04-02,AAPL,RSI,89.9106
2025-04-03,AAPL,RSI,89.177
2025-04-04,AAPL,RSI,84.6157
2025-04-07,AAPL,RSI,83.8165
2025-04-08,AAPL,RSI,85.8983
2025-04-09,AAPL,RSI,83.9991
2025-04-10,AAPL,RSI,83.9771
2025-04-11,AAPL,RSI,81.7463
2025-04-14,AAPL,RSI,83.2694
2025-04-15,AAPL,RSI,67.6873
2025-04-16,AAPL,RSI,68.6544
2025-04-17,AAPL,RSI,51.2752
2025-04-18,AAPL,RSI,39.5038
2025-04-21,AAPL,RSI,42.3597
2025-04-22,AAPL,RSI,36.1502
2025-04-23,AAPL,RSI,34.8601
2025-04-24,AAPL,RSI,42.7023
2025-04-25,AAPL,RSI,30.9649
2025-04-28,AAPL,RSI,29.3829
2025-04-29,AAPL,RSI,25.5571
2025-04-30,AAPL,RSI,25.2041
2025-05-01,AAPL,RSI,24.4921
2025-05-02,AAPL,RSI,18.7773
2025-05-05,AAPL,RSI,29.3963
2025-05-06,AAPL,RSI,24.0781
2025-05-07,AAPL,RSI,22.0373
2025-05-08,AAPL,RSI,21.3116
2025-05-09,AAPL,RSI,21.4729
2025-05-12,AAPL,RSI,20.198
2025-05-13,AAPL,RSI,21.5541
2025-05-14,AAPL,RSI,13.3874
2025-05-15,AAPL,RSI,18.6161
2025-05-16,AAPL,RSI,28.8323
2025-05-19,AAPL,RSI,27.2546
2025-05-20,AAPL,RSI,24.2405
2025-05-21,AAPL,RSI,19.6166
2025-05-22,AAPL,RSI,24.0879
2025-05-23,AAPL,RSI,27.0705
2025-05-26,AAPL,RSI,25.4259
2025-05-27,AAPL,RSI,24.5707
2025-05-28,AAPL,RSI,25.6676
2025-05-29,AAPL,RSI,23.9757
2025-05-30,AAPL,RSI,23.4256
2025-06-02,AAPL,RSI,22.9307
2025-06-03,AAPL,RSI,23.2816
2025-06-04,AAPL,RSI,21.2097
2025-06-05,AAPL,RSI,20.8035
2025-06-06,AAPL,RSI,21.8024
2025-06-09,AAPL,RSI,22.6558
2025-06-10,AAPL,RSI,28.1153
2025-06-11,AAPL,RSI,23.0251
2025-06-12,AAPL,RSI,16.572
2025-06-13,AAPL,RSI,18.0911
2025-06-16,AAPL,RSI,23.4434
2025-06-17,AAPL,RSI,41.6791
2025-06-18,AAPL,RSI,42.8266
2025-06-19,AAPL,RSI,56.724
2025-06-20,AAPL,RSI,57.7345
2025-06-23,AAPL,RSI,50.8484
2025-06-24,AAPL,RSI,52.5936
2025-06-25,AAPL,RSI,42.9634
2025-06-26,AAPL,RSI,42.7616
2025-06-27,AAPL,RSI,48.3235
2025-06-30,AAPL,RSI,48.6652
2025-07-01,AAPL,RSI,53.1925
2025-07-02,AAPL,RSI,55.8429
2025-07-03,AAPL,RSI,59.9119
2025-07-04,AAPL,RSI,65.1433
2025-07-07,AAPL,RSI,62.2595
2025-07-08,AAPL,RSI,69.5987
2025-07-09,AAPL,RSI,53.4476
2025-07-10,AAPL,RSI,53.0235
2025-07-11,AAPL,RSI,54.7724
2025-07-14,AAPL,RSI,54.9658
2025-07-15,AAPL,RSI,57.2313
2025-07-16,AAPL,RSI,60.0958
2025-07-17,AAPL,RSI,64.8292
2025-07-18,AAPL,RSI,62.4377
2025-07-21,AAPL,RSI,66.8232
2025-07-22,AAPL,RSI,62.7272
2025-07-23,AAPL,RSI,58.9381
2025-07-24,AAPL,RSI,52.3294
2025-07-25,AAPL,RSI,51.8993
2025-07-28,AAPL,RSI,50.7909
2025-07-29,AAPL,RSI,73.4364
2025-07-30,AAPL,RSI,77.2381
2025-07-31,AAPL,RSI,87.183
2025-08-01,AAPL,RSI,75.0967
2025-08-04,AAPL,RSI,79.1317
2025-08-05,AAPL,RSI,82.5308
2025-08-06,AAPL,RSI,80.8166
2025-08-07,AAPL,RSI,82.7284
2025-08-08,AAPL,RSI,83.8071
2025-08-11,AAPL,RSI,86.5827
2025-08-12,AAPL,RSI,88.1784
2025-08-13,AAPL,RSI,88.5328
2025-08-14,AAPL,RSI,84.9532
2025-08-15,AAPL,RSI,83.8461
2025-08-18,AAPL,RSI,57.8532
2025-08-19,AAPL,RSI,58.1806
2025-08-20,AAPL,RSI,41.3657
2025-08-21,AAPL,RSI,40.0321
2025-08-22,AAPL,RSI,41.8986
2025-08-25,AAPL,RSI,40.0174
2025-08-26,AAPL,RSI,33.628
2025-08-27,AAPL,RSI,31.2251
2025-08-28,AAPL,RSI,32.6167
2025-08-29,AAPL,RSI,29.4052
2025-09-01,AAPL,RSI,32.7675
2025-09-02,AAPL,RSI,31.4328
2025-09-03,AAPL,RSI,33.9063
2025-09-04,AAPL,RSI,38.4933
2025-09-05,AAPL,RSI,47.7226
2025-09-08,AAPL,RSI,43.0896
2025-09-09,AAPL,RSI,57.1513
2025-09-10,AAPL,RSI,66.688
2025-09-11,AAPL,RSI,56.9116
2025-09-12,AAPL,RSI,53.7332
2025-09-15,AAPL,RSI,55.8041
2025-09-16,AAPL,RSI,63.1279
2025-09-17,AAPL,RSI,58.1988
2025-09-18,AAPL,RSI,59.3792
2025-09-19,AAPL,RSI,46.2339
2025-09-22,AAPL,RSI,47.8788
2025-09-23,AAPL,RSI,49.3066
2025-09-24,AAPL,RSI,29.7999
2025-09-25,AAPL,RSI,24.3925
2025-09-26,AAPL,RSI,38.339
2025-09-29,AAPL,RSI,36.9209
2025-09-30,AAPL,RSI,31.5764
2025-10-01,AAPL,RSI,40.3491
2025-10-02,AAPL,RSI,44.6495
2025-10-03,AAPL,RSI,41.0871
2025-10-06,AAPL,RSI,36.4456
2025-10-07,AAPL,RSI,40.9065
2025-10-08,AAPL,RSI,44.3934
2025-10-09,AAPL,RSI,48.2633
2025-10-10,AAPL,RSI,41.2737
2025-10-13,AAPL,RSI,39.6547
2025-10-14,AAPL,RSI,42.4566
2025-10-15,AAPL,RSI,44.9695
2025-10-16,AAPL,RSI,43.5258
2025-10-17,AAPL,RSI,52.9889
2025-10-20,AAPL,RSI,67.5041
2025-10-21,AAPL,RSI,70.0967
2025-10-22,AAPL,RSI,68.3077
2025-10-23,AAPL,RSI,79.1929
2025-10-24,AAPL,RSI,80.351
2025-10-27,AAPL,RSI,79.2954
2025-10-28,AAPL,RSI,78.8623
2025-10-29,AAPL,RSI,79.4586
2025-10-30,AAPL,RSI,90.8696
2025-10-31,AAPL,RSI,83.097
2025-11-03,AAPL,RSI,81.7181
2025-11-04,AAPL,RSI,86.5794
2025-11-05,AAPL,RSI,85.3964
2025-11-06,AAPL,RSI,83.5367
2025-11-07,AAPL,RSI,81.1604
2025-11-10,AAPL,RSI,71.7094
2025-11-11,AAPL,RSI,76.2163
2025-11-12,AAPL,RSI,76.4202
2025-11-13,AAPL,RSI,59.6789
2025-11-14,AAPL,RSI,66.3021
2025-11-17,AAPL,RSI,61.8167
2025-11-18,AAPL,RSI,47.2571
2025-11-19,AAPL,RSI,42.7698
2025-11-20,AAPL,RSI,41.7173
2025-11-21,AAPL,RSI,43.6979
2025-11-24,AAPL,RSI,38.9586
2025-11-25,AAPL,RSI,37.6579
2025-11-26,AAPL,RSI,39.1171
2025-11-27,AAPL,RSI,36.9937
2025-11-28,AAPL,RSI,40.3787
2025-12-01,AAPL,RSI,38.0943
2025-12-02,AAPL,RSI,39.4269
2025-12-03,AAPL,RSI,36.4254
2025-12-04,AAPL,RSI,25.2646
2025-12-05,AAPL,RSI,21.7604
2025-12-08,AAPL,RSI,26.1089
2025-12-09,AAPL,RSI,29.422
2025-12-10,AAPL,RSI,40.9016
2025-12-11,AAPL,RSI,47.423
2025-12-12,AAPL,RSI,49.8205
2025-12-15,AAPL,RSI,49.0138
2025-12-16,AAPL,RSI,48.3171
2025-12-17,AAPL,RSI,44.0224
2025-12-18,AAPL,RSI,42.1697
2025-12-19,AAPL,RSI,45.2849
2025-12-22,AAPL,RSI,39.3371
2025-12-23,AAPL,RSI,54.7442
2025-12-24,AAPL,RSI,60.2736
2025-12-25,AAPL,RSI,69.0985
2025-12-26,AAPL,RSI,72.3764
2025-12-29,AAPL,RSI,74.4493
2025-12-30,AAPL,RSI,71.9062
2025-12-31,AAPL,RSI,61.3724
2026-01-01,AAPL,RSI,54.5622
2026-01-02,AAPL,RSI,54.2833
2026-01-05,AAPL,RSI,54.6142
2026-01-06,AAPL,RSI,52.0928
2026-01-07,AAPL,RSI,54.1749
2026-01-08,AAPL,RSI,43.2822
2026-01-09,AAPL,RSI,44.863
2026-01-12,AAPL,RSI,40.6971
2026-01-13,AAPL,RSI,49.9309
2026-01-14,AAPL,RSI,48.0183
2026-01-15,AAPL,RSI,50.1598
2026-01-16,AAPL,RSI,47.6588
2026-01-19,AAPL,RSI,49.0988
2026-01-20,AAPL,RSI,53.263
2026-01-21,AAPL,RSI,59.7728
2026-01-22,AAPL,RSI,62.0183
2026-01-23,AAPL,RSI,65.3885
2026-01-26,AAPL,RSI,68.2764
2026-01-27,AAPL,RSI,70.4544
2026-01-28,AAPL,RSI,73.8893
2026-01-29,AAPL,RSI,74.8181
2026-01-30,AAPL,RSI,67.32
2026-02-02,AAPL,RSI,61.0884
2026-02-03,AAPL,RSI,75.5449
2026-02-04,AAPL,RSI,70.837
2026-02-05,AAPL,RSI,68.6768
2026-02-06,AAPL,RSI,58.4443
2026-02-09,AAPL,RSI,56.4406
2026-02-10,AAPL,RSI,45.5941
2026-02-11,AAPL,RSI,42.4904
2026-02-12,AAPL,RSI,35.1523
2026-02-13,AAPL,RSI,44.6452
2026-02-16,AAPL,RSI,52.114
2026-02-17,AAPL,RSI,52.3468
2026-02-18,AAPL,RSI,57.8354
2026-02-19,AAPL,RSI,63.6699
2026-02-20,AAPL,RSI,61.5562
2026-02-23,AAPL,RSI,58.1939
2026-02-24,AAPL,RSI,58.8197
2026-02-25,AAPL,RSI,60.2807
2026-02-26,AAPL,RSI,64.315
2026-02-27,AAPL,RSI,57.4353
2026-03-02,AAPL,RSI,57.3873
2026-03-03,AAPL,RSI,64.0923
2026-03-04,AAPL,RSI,61.9502
2026-03-05,AAPL,RSI,54.2561
2026-03-06,AAPL,RSI,39.0348
2026-03-09,AAPL,RSI,47.6262
2026-03-10,AAPL,RSI,38.2097
2026-03-11,AAPL,RSI,32.6099
2026-03-12,AAPL,RSI,42.9241
2026-03-13,AAPL,RSI,49.743
2026-03-16,AAPL,RSI,52.0062
2026-03-17,AAPL,RSI,56.0101
2026-03-18,AAPL,RSI,62.9588
2026-03-19,AAPL,RSI,74.66
2026-03-20,AAPL,RSI,86.8099
2026-03-23,AAPL,RSI,86.8784
2026-03-24,AAPL,RSI,89.5225
2026-03-25,AAPL,RSI,84.2885
2026-03-26,AAPL,RSI,85.27
2026-03-27,AAPL,RSI,74.6532
2026-03-30,AAPL,RSI,69.7237
2026-03-31,AAPL,RSI,75.5717
2026-04-01,AAPL,RSI,75.1955
2026-04-02,AAPL,RSI,75.4563
2026-04-03,AAPL,RSI,73.0386
2026-04-06,AAPL,RSI,64.6211
2026-04-07,AAPL,RSI,60.0197
2026-04-08,AAPL,RSI,56.5236
2026-04-09,AAPL,RSI,54.3937
2026-04-10,AAPL,RSI,56.6588
2026-04-13,AAPL,RSI,52.6918
2026-04-14,AAPL,RSI,60.0807
2026-04-15,AAPL,RSI,51.6498
2026-04-16,AAPL,RSI,61.2213
2026-04-17,AAPL,RSI,66.4988
2026-04-20,AAPL,RSI,55.5319
2026-04-21,AAPL,RSI,49.1135
2026-04-22,AAPL,RSI,35.7889
2026-04-23,AAPL,RSI,35.8532
2026-04-24,AAPL,RSI,58.1644
2026-04-27,AAPL,RSI,59.3615
2026-04-28,AAPL,RSI,56.6893
2026-04-29,AAPL,RSI,42.7666
2026-04-30,AAPL,RSI,30.8637
2026-05-01,AAPL,RSI,31.2933
2026-05-04,AAPL,RSI,26.0338
2026-05-05,AAPL,RSI,39.6063
2026-05-06,AAPL,RSI,35.6874
2026-05-07,AAPL,RSI,43.6568
2026-05-08,AAPL,RSI,47.6331
2026-05-11,AAPL,RSI,49.0832
2026-05-12,AAPL,RSI,49.5993
2026-05-13,AAPL,RSI,51.1269
2026-05-14,AAPL,RSI,50.8814
2026-05-15,AAPL,RSI,40.3814
2026-05-18,AAPL,RSI,34.9905
2026-05-19,AAPL,RSI,40.0958
2026-05-20,AAPL,RSI,43.5808
2026-05-21,AAPL,RSI,47.9579
2026-05-22,AAPL,RSI,53.0822
2026-05-25,AAPL,RSI,44.8076
2026-05-26,AAPL,RSI,50.5552
2026-05-27,AAPL,RSI,49.3708
2026-05-28,AAPL,RSI,49.9587
2026-05-29,AAPL,RSI,54.0236
2026-06-01,AAPL,RSI,55.5235
2026-06-02,AAPL,RSI,52.8965
2026-06-03,AAPL,RSI,48.6258
2026-06-04,AAPL,RSI,62.4653
2026-06-05,AAPL,RSI,80.0847
2026-06-08,AAPL,RSI,88.8143
2026-06-09,AAPL,RSI,67.0011
2026-06-10,AAPL,RSI,56.7205
2026-06-11,AAPL,RSI,49.6302
2026-06-12,AAPL,RSI,49.7162
2026-06-15,AAPL,RSI,44.3006
2026-06-16,AAPL,RSI,34.0215
2026-06-17,AAPL,RSI,30.4728
2026-06-18,AAPL,RSI,22.8749
2026-06-19,AAPL,RSI,33.2751
2026-06-22,AAPL,RSI,41.996
2026-06-23,AAPL,RSI,38.0298
2026-06-24,AAPL,RSI,36.6215
2026-06-25,AAPL,RSI,34.0626
2026-06-26,AAPL,RSI,24.0261
2026-06-29,AAPL,RSI,28.4754
2026-06-30,AAPL,RSI,29.6795
2026-07-01,AAPL,RSI,32.3866
2026-07-02,AAPL,RSI,29.7995
2026-07-03,AAPL,RSI,28.9168
2026-07-06,AAPL,RSI,33.0908
2026-07-07,AAPL,RSI,37.4638
2026-07-08,AAPL,RSI,42.0229
2026-07-09,AAPL,RSI,24.974
2026-07-10,AAPL,RSI,16.9475
2026-07-13,AAPL,RSI,16.4582
2026-07-14,AAPL,RSI,21.6805
2026-07-15,AAPL,RSI,24.4887
2026-07-16,AAPL,RSI,26.4115
2026-07-17,AAPL,RSI,25.9125
2026-07-20,AAPL,RSI,31.9407
2026-07-21,AAPL,RSI,36.5248
2026-07-22,AAPL,RSI,43.4142
2026-07-23,AAPL,RSI,56.7765
2026-07-24,AAPL,RSI,60.6613
2026-07-27,AAPL,RSI,57.5497
2026-07-28,AAPL,RSI,59.0737
2026-07-29,AAPL,RSI,74.1604
2026-07-30,AAPL,RSI,76.9809
2026-07-31,AAPL,RSI,73.3182
2026-08-03,AAPL,RSI,66.3135
2026-08-04,AAPL,RSI,70.0782
2026-08-05,AAPL,RSI,70.9689
2026-08-06,AAPL,RSI,65.7397
2026-08-07,AAPL,RSI,62.8504
2026-08-10,AAPL,RSI,62.4982
2026-08-11,AAPL,RSI,62.6239
2026-08-12,AAPL,RSI,55.8746
2026-08-13,AAPL,RSI,49.9691
2026-08-14,AAPL,RSI,48.3696
2026-08-17,AAPL,RSI,42.7418
2026-08-18,AAPL,RSI,43.7108
2026-08-19,AAPL,RSI,35.9237
2026-08-20,AAPL,RSI,44.5873
2026-08-21,AAPL,RSI,46.3963
2022-01-03,AMZN,RSI,50.0
2022-01-04,AMZN,RSI,50.0
2022-01-05,AMZN,RSI,50.0
2022-01-06,AMZN,RSI,50.0
2022-01-07,AMZN,RSI,50.0
2022-01-10,AMZN,RSI,50.0
2022-01-11,AMZN,RSI,50.0
2022-01-12,AMZN,RSI,50.0
2022-01-13,AMZN,RSI,50.0
2022-01-14,AMZN,RSI,50.0
2022-01-17,AMZN,RSI,50.0
2022-01-18,AMZN,RSI,50.0
2022-01-19,AMZN,RSI,50.0
2022-01-20,AMZN,RSI,50.0
2022-01-21,AMZN,RSI,32.0257
2022-01-24,AMZN,RSI,33.9603
2022-01-25,AMZN,RSI,35.421
2022-01-26,AMZN,RSI,39.2579
2022-01-27,AMZN,RSI,44.3674
2022-01-28,AMZN,RSI,41.3436
2022-01-31,AMZN,RSI,39.356
2022-02-01,AMZN,RSI,35.0247
2022-02-02,AMZN,RSI,32.3253
2022-02-03,AMZN,RSI,34.3775
2022-02-04,AMZN,RSI,40.9221
2022-02-07,AMZN,RSI,35.0239
2022-02-08,AMZN,RSI,29.9275
2022-02-09,AMZN,RSI,32.719
2022-02-10,AMZN,RSI,37.1386
2022-02-11,AMZN,RSI,33.3231
2022-02-14,AMZN,RSI,31.0657
2022-02-15,AMZN,RSI,31.4563
2022-02-16,AMZN,RSI,24.9869
2022-02-17,AMZN,RSI,38.0867
2022-02-18,AMZN,RSI,34.5331
2022-02-21,AMZN,RSI,37.5889
2022-02-22,AMZN,RSI,36.858
2022-02-23,AMZN,RSI,37.0207
2022-02-24,AMZN,RSI,37.9851
2022-02-25,AMZN,RSI,39.2889
2022-02-28,AMZN,RSI,38.0048
2022-03-01,AMZN,RSI,33.7725
2022-03-02,AMZN,RSI,31.4165
2022-03-03,AMZN,RSI,39.4394
2022-03-04,AMZN,RSI,35.568
2022-03-07,AMZN,RSI,31.49
2022-03-08,AMZN,RSI,45.3485
2022-03-09,AMZN,RSI,46.9952
2022-03-10,AMZN,RSI,49.4333
2022-03-11,AMZN,RSI,48.5764
2022-03-14,AMZN,RSI,53.4262
2022-03-15,AMZN,RSI,52.6676
2022-03-16,AMZN,RSI,52.3992
2022-03-17,AMZN,RSI,54.9816
2022-03-18,AMZN,RSI,56.0906
2022-03-21,AMZN,RSI,63.1111
2022-03-22,AMZN,RSI,66.0359
2022-03-23,AMZN,RSI,56.6738
2022-03-24,AMZN,RSI,60.478
2022-03-25,AMZN,RSI,61.886
2022-03-28,AMZN,RSI,56.1999
2022-03-29,AMZN,RSI,53.9587
2022-03-30,AMZN,RSI,49.4483
2022-03-31,AMZN,RSI,54.659
2022-04-01,AMZN,RSI,57.1344
2022-04-04,AMZN,RSI,54.8148
2022-04-05,AMZN,RSI,50.5386
2022-04-06,AMZN,RSI,48.7709
2022-04-07,AMZN,RSI,53.7406
2022-04-08,AMZN,RSI,43.7108
2022-04-11,AMZN,RSI,47.3438
2022-04-12,AMZN,RSI,51.2825
2022-04-13,AMZN,RSI,52.8031
2022-04-14,AMZN,RSI,47.5732
2022-04-15,AMZN,RSI,53.412
2022-04-18,AMZN,RSI,46.4757
2022-04-19,AMZN,RSI,44.9729
2022-04-20,AMZN,RSI,41.0483
2022-04-21,AMZN,RSI,44.6817
2022-04-22,AMZN,RSI,56.1147
2022-04-25,AMZN,RSI,59.64
2022-04-26,AMZN,RSI,69.0512
2022-04-27,AMZN,RSI,65.0529
2022-04-28,AMZN,RSI,57.9644
2022-04-29,AMZN,RSI,49.9634
2022-05-02,AMZN,RSI,47.4668
2022-05-03,AMZN,RSI,46.346
2022-05-04,AMZN,RSI,50.7215
2022-05-05,AMZN,RSI,47.2047
2022-05-06,AMZN,RSI,49.8923
2022-05-09,AMZN,RSI,43.0486
2022-05-10,AMZN,RSI,50.217
2022-05-11,AMZN,RSI,45.5276
2022-05-12,AMZN,RSI,46.8267
2022-05-13,AMZN,RSI,41.3686
2022-05-16,AMZN,RSI,36.8955
2022-05-17,AMZN,RSI,29.6632
2022-05-18,AMZN,RSI,33.2961
2022-05-19,AMZN,RSI,33.225
2022-05-20,AMZN,RSI,33.4576
2022-05-23,AMZN,RSI,33.6438
2022-05-24,AMZN,RSI,33.2618
2022-05-25,AMZN,RSI,34.6383
2022-05-26,AMZN,RSI,40.1957
2022-05-27,AMZN,RSI,44.9717
2022-05-30,AMZN,RSI,38.3619
2022-05-31,AMZN,RSI,37.5572
2022-06-01,AMZN,RSI,27.2167
2022-06-02,AMZN,RSI,29.4261
2022-06-03,AMZN,RSI,33.932
2022-06-06,AMZN,RSI,46.4192
2022-06-07,AMZN,RSI,49.1394
2022-06-08,AMZN,RSI,50.2326
2022-06-09,AMZN,RSI,58.9031
2022-06-10,AMZN,RSI,66.1081
2022-06-13,AMZN,RSI,61.561
2022-06-14,AMZN,RSI,54.6618
2022-06-15,AMZN,RSI,42.1818
2022-06-16,AMZN,RSI,55.1531
2022-06-17,AMZN,RSI,55.5756
2022-06-20,AMZN,RSI,64.4609
2022-06-21,AMZN,RSI,64.8973
2022-06-22,AMZN,RSI,75.8732
2022-06-23,AMZN,RSI,77.7942
2022-06-24,AMZN,RSI,70.7499
2022-06-27,AMZN,RSI,66.2859
2022-06-28,AMZN,RSI,70.304
2022-06-29,AMZN,RSI,67.6726
